2017-07-26 23:50:39 INFO  TC001_VerifyLoginWithInvalidCredential:39 - ==========Starting the test verifyLoginInvalidCredential 
2017-08-30 23:19:55 INFO  homePage:57 - entered email address :-123#%^@and the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='email']]
2017-08-30 23:19:55 INFO  homePage:59 - entered password :-12345.0 and the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='passwd']]
2017-08-30 23:19:56 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:19:56 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:19:58 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:19:58 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:19:58 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:19:59 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:19:59 INFO  homePage:57 - entered email address :-AAAAAAAAAAAand the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='email']]
2017-08-30 23:19:59 INFO  homePage:59 - entered password :-!!!(()) and the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='passwd']]
2017-08-30 23:20:00 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:20:00 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:20:01 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:20:01 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:20:01 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:20:03 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:20:03 INFO  homePage:57 - entered email address :-subhamita 24 @gmail.comand the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='email']]
2017-08-30 23:20:03 INFO  homePage:59 - entered password :-mm23567 and the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='passwd']]
2017-08-30 23:20:04 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:20:04 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:20:06 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (ef1cfafa-6c92-49e1-a023-8d27654cbd27)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:20:06 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:20:09 INFO  TestBase:30 - ====Starting the test verrification of create an account ====
2017-08-30 23:20:11 INFO  homePage:95 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:20:12 INFO  createAccount:78 - ===The error messaage is ====[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='columns']/div[1]/span[2]]
2017-08-30 23:20:12 INFO  TestBase:39 - ====navigating to the next page create account ====
2017-08-30 23:20:12 INFO  createAccount:87 - =====proceeding to fill up the registration form======
2017-08-30 23:20:14 INFO  createAccount:89 - ====Gender1 radio button is selected and the object is === [[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='id_gender1']]
2017-08-30 23:20:14 INFO  createAccount:93 - ====First name has entered and the object is and the object is ====[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='customer_firstname']]
2017-08-30 23:20:15 INFO  createAccount:97 -  ======last name has entered and the object is ===[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='customer_lastname']]
2017-08-30 23:20:15 INFO  createAccount:101 - ====Password has enterd and the object is ===[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='passwd']]
2017-08-30 23:20:15 INFO  createAccount:104 - ===strated selecting from dropdown and first selecting from days===
2017-08-30 23:20:16 INFO  createAccount:108 - ===selecting from month===
2017-08-30 23:20:16 INFO  createAccount:112 - ===selecting from year===
2017-08-30 23:20:16 INFO  createAccount:116 - ===selecting the check box for news letter and the object is ===[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='newsletter']]
2017-08-30 23:20:17 INFO  createAccount:119 - ===selecting the checkbox for extra offer option and the object is ==[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='optin']]
2017-08-30 23:20:17 INFO  createAccount:123 - ====entering the first name 2nd time and the object is ===[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='firstname']]
2017-08-30 23:20:18 INFO  createAccount:127 - =====enetring the last name 2nd time and the object is ====[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='lastname']]
2017-08-30 23:20:18 INFO  createAccount:132 - Entered the company name and the object is [[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='company']]
2017-08-30 23:20:19 INFO  createAccount:136 - ====Entered the address1 and the object is ===[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='address1']]
2017-08-30 23:20:19 INFO  createAccount:140 - ====entered the address2 and the object is ===[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='address2']]
2017-08-30 23:20:19 INFO  createAccount:144 - ===Enetred the city name and the object is ===[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='city']]
2017-08-30 23:20:20 INFO  createAccount:148 - ===Selected the dropdown for country==
2017-08-30 23:20:20 INFO  createAccount:152 - ===enetring the zipcode ===
2017-08-30 23:20:20 INFO  createAccount:156 - ======Enetering the home phone number hardcoded and the object is====[[FirefoxDriver: firefox on ANY (fc7f6a0d-c7d1-4484-b31c-85ff140654a1)] -> xpath: //*[@id='phone']]
2017-08-30 23:20:21 INFO  createAccount:160 - entering the alias adrees
2017-08-30 23:20:22 INFO  createAccount:163 - submitting register
2017-08-30 23:20:48 INFO  TestBase:37 - Creating the Object of firefox
2017-08-30 23:20:56 INFO  TestBase:50 - navogating to http://automationpractice.com/index.php
2017-08-30 23:20:59 INFO  TestBase:37 - Creating the Object of firefox
2017-08-30 23:21:08 INFO  TestBase:50 - navogating to http://automationpractice.com/index.php
2017-08-30 23:21:11 INFO  TC001_VerifyLoginWithInvalidCredential:32 - ==========Starting the test verifyLoginInvalidCredential====
2017-08-30 23:21:13 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (153e331e-787a-4dc5-9f91-5752b66d5dc1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:13 INFO  homePage:57 - entered email address :-test@gmail.comand the object is [[FirefoxDriver: firefox on ANY (153e331e-787a-4dc5-9f91-5752b66d5dc1)] -> xpath: //*[@id='email']]
2017-08-30 23:21:14 INFO  homePage:59 - entered password :-Pass123 and the object is [[FirefoxDriver: firefox on ANY (153e331e-787a-4dc5-9f91-5752b66d5dc1)] -> xpath: //*[@id='passwd']]
2017-08-30 23:21:15 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (153e331e-787a-4dc5-9f91-5752b66d5dc1)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:21:15 INFO  homePage:69 - error message is :-[[FirefoxDriver: firefox on ANY (153e331e-787a-4dc5-9f91-5752b66d5dc1)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:21:15 INFO  TC001_VerifyLoginWithInvalidCredential:41 - ==========Ending the test verifyLoginInvalidCredential 
2017-08-30 23:21:17 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:21:18 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:19 INFO  homePage:57 - entered email address :-automationand the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='email']]
2017-08-30 23:21:25 INFO  homePage:59 - entered password :-abcs123 and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='passwd']]
2017-08-30 23:21:26 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:21:26 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:21:27 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:27 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:21:27 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:21:29 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:29 INFO  homePage:57 - entered email address :-1234@gmailand the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='email']]
2017-08-30 23:21:29 INFO  homePage:59 - entered password :-madhumita!23 and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='passwd']]
2017-08-30 23:21:30 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:21:30 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:21:31 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:31 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:21:31 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:21:32 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:32 INFO  homePage:57 - entered email address :-123#%^@and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='email']]
2017-08-30 23:21:32 INFO  homePage:59 - entered password :-12345.0 and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='passwd']]
2017-08-30 23:21:33 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:21:33 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:21:34 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:34 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:21:34 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:21:36 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:36 INFO  homePage:57 - entered email address :-AAAAAAAAAAAand the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='email']]
2017-08-30 23:21:36 INFO  homePage:59 - entered password :-!!!(()) and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='passwd']]
2017-08-30 23:21:37 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:21:37 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:21:38 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:38 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:21:38 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:21:39 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:39 INFO  homePage:57 - entered email address :-subhamita 24 @gmail.comand the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='email']]
2017-08-30 23:21:39 INFO  homePage:59 - entered password :-mm23567 and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='passwd']]
2017-08-30 23:21:40 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:21:41 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:21:42 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (e1b9097a-f06e-4cb5-86e0-1c7431dcb91e)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:42 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:21:44 INFO  TestBase:30 - ====Starting the test verrification of create an account ====
2017-08-30 23:21:47 INFO  homePage:95 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:21:48 INFO  createAccount:78 - ===The error messaage is ====[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='columns']/div[1]/span[2]]
2017-08-30 23:21:48 INFO  TestBase:39 - ====navigating to the next page create account ====
2017-08-30 23:21:48 INFO  createAccount:87 - =====proceeding to fill up the registration form======
2017-08-30 23:21:49 INFO  createAccount:89 - ====Gender1 radio button is selected and the object is === [[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='id_gender1']]
2017-08-30 23:21:49 INFO  createAccount:93 - ====First name has entered and the object is and the object is ====[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='customer_firstname']]
2017-08-30 23:21:50 INFO  createAccount:97 -  ======last name has entered and the object is ===[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='customer_lastname']]
2017-08-30 23:21:50 INFO  createAccount:101 - ====Password has enterd and the object is ===[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='passwd']]
2017-08-30 23:21:50 INFO  createAccount:104 - ===strated selecting from dropdown and first selecting from days===
2017-08-30 23:21:51 INFO  createAccount:108 - ===selecting from month===
2017-08-30 23:21:51 INFO  createAccount:112 - ===selecting from year===
2017-08-30 23:21:51 INFO  createAccount:116 - ===selecting the check box for news letter and the object is ===[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='newsletter']]
2017-08-30 23:21:52 INFO  createAccount:119 - ===selecting the checkbox for extra offer option and the object is ==[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='optin']]
2017-08-30 23:21:52 INFO  createAccount:123 - ====entering the first name 2nd time and the object is ===[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='firstname']]
2017-08-30 23:21:53 INFO  createAccount:127 - =====enetring the last name 2nd time and the object is ====[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='lastname']]
2017-08-30 23:21:53 INFO  createAccount:132 - Entered the company name and the object is [[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='company']]
2017-08-30 23:21:53 INFO  createAccount:136 - ====Entered the address1 and the object is ===[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='address1']]
2017-08-30 23:21:54 INFO  createAccount:140 - ====entered the address2 and the object is ===[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='address2']]
2017-08-30 23:21:54 INFO  createAccount:144 - ===Enetred the city name and the object is ===[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='city']]
2017-08-30 23:21:54 INFO  createAccount:148 - ===Selected the dropdown for country==
2017-08-30 23:21:55 INFO  createAccount:152 - ===enetring the zipcode ===
2017-08-30 23:21:55 INFO  createAccount:156 - ======Enetering the home phone number hardcoded and the object is====[[FirefoxDriver: firefox on ANY (e8bc3429-83de-4b0f-a6b3-899b292b54ee)] -> xpath: //*[@id='phone']]
2017-08-30 23:21:55 INFO  createAccount:160 - entering the alias adrees
2017-08-30 23:21:57 INFO  createAccount:163 - submitting register
2017-08-30 23:44:28 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:44:29 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:44:30 INFO  homePage:57 - entered email address :-automationand the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='email']]
2017-08-30 23:44:31 INFO  homePage:59 - entered password :-abcs123 and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='passwd']]
2017-08-30 23:44:32 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:44:32 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:44:33 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:44:33 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:44:33 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:44:34 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:44:34 INFO  homePage:57 - entered email address :-1234@gmailand the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='email']]
2017-08-30 23:44:35 INFO  homePage:59 - entered password :-madhumita!23 and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='passwd']]
2017-08-30 23:44:35 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:44:36 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:44:37 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:44:37 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:44:37 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:44:38 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:44:38 INFO  homePage:57 - entered email address :-123#%^@and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='email']]
2017-08-30 23:44:38 INFO  homePage:59 - entered password :-12345.0 and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='passwd']]
2017-08-30 23:44:39 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:44:39 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-30 23:44:41 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:44:41 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-30 23:44:41 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-30 23:44:42 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-30 23:44:42 INFO  homePage:57 - entered email address :-AAAAAAAAAAAand the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='email']]
2017-08-30 23:44:42 INFO  homePage:59 - entered password :-!!!(()) and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='passwd']]
2017-08-30 23:44:43 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='SubmitLogin']]
2017-08-30 23:44:43 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (6e6dcefa-e09e-4806-b29e-e5884fe5464c)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
